Salinity (psu),Temperature (°C),Initial Polyps,End Polyps,Net Increase,Ammonia Nitrogen (mg/L),Oxygen Consumption,pH,Phosphate (mg/L),Nitrate (mg/L),Turbidity (NTU),Dissolved Oxygen (mg/L),Chlorophyll-a concentration (mg/m³),Biological Oxygen Demand (BOD) (mg/L),Sea Surface Temperature (SST) (°C),Total Suspended Solids (TSS) (mg/L),Water Current Speed (m/s),Quality_Index,Suitability,Predicted_Suitability,Cluster,Cluster_Label
38,23,6.13482347182682,13.266799419431171,4.118510909315104,0.0784247380746225,0.6143189488132542,8.364728816472411,0.1352430417569118,0.1468180290825304,7.176890087792756,5.9290629031901005,2.244098565570384,3.780157505989616,30.49397598649052,90.08173725331508,0.3966541742822425,16.566844463085772,1,0,0,Near Suitable
23,20,9.941376355000656,25.6761915019616,27.079542969582427,0.0337525984958997,2.0687732778474763,7.874973939650411,0.1454640160716231,0.3036890153308312,6.676611782012057,6.507423931936435,2.043584725087816,1.6498408553473325,31.56650817693788,74.30036445454556,0.1497265814834255,27.386021144128893,0,0,0,Near Suitable
28,31,5.190109241187274,37.581622137180176,19.27443276676605,0.0320240236254639,2.333061562521903,7.955876649702696,0.0703413002198315,0.2293951046572584,7.696234856435611,5.784722427751914,1.4038011374241577,1.7778653786307776,29.29291288528574,58.677362094257,0.1181431958312279,17.057323664426036,1,0,0,Near Suitable
21,19,8.731036287409193,15.28286413991784,26.177040449560973,0.0571812274418777,1.92750774617242,7.952797011859468,0.0646894163912932,0.1092587087660033,8.95161115680645,7.685832125201445,2.301250829194614,3.999961728566814,26.39621066118912,30.28032203088952,0.3111747537504625,20.583357806528,0,0,0,Near Suitable
39,18,8.295177671018404,16.418711160647106,8.245737723197193,0.0691020404906667,2.966622405011734,8.398917032686672,0.1355822907123903,0.3001334622704089,9.472291925272083,6.009724776408159,0.2969848616622844,2.102032079727981,26.837567486388192,97.685880041134,0.436475827331622,18.574126804203097,0,0,0,Near Suitable
34,24,9.010652790637938,10.390887032712511,26.44704759739837,0.074106530834547,1.098493296627882,7.912755574724277,0.1180917212617251,0.2934436027006665,4.619524503632533,5.074233346094102,2.0521661250627656,2.5268392763741665,30.219090367560007,45.13059226107587,0.3511150398446281,20.986990978018543,0,0,0,Near Suitable
27,20,7.542896447237892,31.96367820528868,17.715158986097872,0.0328397506098262,1.6130269146744125,8.147883207100078,0.1300663941525311,0.2970697321244012,8.20937193632179,6.643237049497365,0.9426341835746204,2.7228213267936208,30.95409128875573,27.02881047751988,0.3133880926328984,21.358875651178195,0,0,0,Near Suitable
34,25,6.937976157413848,20.65123169355875,8.894836507176802,0.0114530622486774,0.7182914010284916,8.176718295601262,0.0953868619995936,0.2355975880646293,9.771873720338483,7.102744223678025,0.9056765346456036,2.893383523710473,25.0621866268018,65.52110161357636,0.4122133951535574,17.49908751206609,1,0,0,Near Suitable
33,22,9.95794204435137,21.856177789299107,24.219978327086444,0.0129917724243365,0.6908909089648368,8.121248001306881,0.081835202213601,0.320864330788405,4.442825708382318,7.380800723621751,2.697977345324738,4.0602742975081485,29.177070361281043,61.00881074671381,0.3528209868306663,29.45300039785147,0,0,0,Near Suitable
23,18,9.711576948365964,39.011580442781046,23.89742153938523,0.0183062430132177,0.3683328076634855,8.290862500993049,0.1490712558623105,0.2127997410739887,4.438505157161059,5.255645283796564,1.6294666327931693,3.371089197310128,31.228304704812075,13.410492659559646,0.3511258973115261,23.50354698397117,0,0,0,Near Suitable
37,32,8.919213383838368,21.783813274280305,8.721980733651861,0.0220313558495146,1.2583536091894778,8.37474724542939,0.0747617087174718,0.187517740630689,4.051900185657234,5.6639778427005005,0.5651139881466469,4.5847911931175815,27.113873391600137,65.64599390719047,0.4806142789298929,17.323364710457135,1,0,0,Near Suitable
27,25,6.774206801284452,35.62665719022604,6.040657620204884,0.0433568529582566,1.314894749418515,8.294560791553724,0.1006456377036514,0.3087739856258308,6.7500060192574365,6.203809105646353,2.174825170543468,1.4351464355382433,28.02435719252833,21.793350282899347,0.0954502504623125,26.00189940388547,0,0,0,Near Suitable
37,33,5.413088317296343,38.80503354186236,18.08422916442176,0.0180890863676442,0.1537405774235665,8.284521753238796,0.0959502266570317,0.348115461035434,4.347169158286278,6.018437317181224,1.7195710956867911,3.028957992867456,30.948271342540327,99.6471216016144,0.4506466083428032,22.516469665209,0,0,0,Near Suitable
31,21,7.573287932867558,32.90737206599718,5.860787541968292,0.0685494646089947,0.5165019963995672,8.105210370410447,0.0862509731322123,0.2177175095954963,9.02243838887188,8.795455383579187,2.467716181241619,4.983382406865092,27.183848811535288,44.83690917414231,0.3660138057398883,21.78691624935665,0,0,0,Near Suitable
29,31,8.912424622819689,28.091929185115497,27.136819862272308,0.0110066865188907,2.20968352618984,8.121282344754803,0.112437269792361,0.4037714819825946,2.177253035329948,5.623604974159788,1.0943193446295032,4.92969506864045,25.85590996904945,36.422707458185386,0.1971656226241418,19.5643050761098,0,0,0,Near Suitable
35,27,8.336751990232141,21.309566257788404,27.084757073394467,0.0524148336789973,0.9870949584584076,8.285656493077688,0.1131034175712048,0.1947251709815077,7.189165272496504,7.665880784214821,0.3680264590247035,2.656436328495984,30.897132435653955,54.84922386834253,0.1105873747436533,27.323113187598608,0,0,0,Near Suitable
34,24,5.052138496987015,26.559709063621632,24.230022804079013,0.0452595870958849,1.5010904721399485,8.28009158903505,0.1453237178781232,0.3509268313431858,7.77243106074769,5.538881780362654,1.3475390136576877,3.4559804961392686,27.715292310194844,84.21541653662017,0.1884697275259869,12.999914866101417,1,0,0,Near Suitable
27,18,6.2770674234260975,34.142593659690846,6.432509202957202,0.0714891104131473,0.2832309808946568,8.359277459868393,0.1040986235528083,0.2205953661417438,8.902900617034259,6.631965933878348,1.8012366076217474,1.853989575643984,29.46919514101921,83.47009590055744,0.328576548161862,24.23685134189622,0,0,0,Near Suitable
27,21,5.3462715314293,34.24237847067489,17.60469610880064,0.0628175841131722,2.952831597659697,8.248620308407855,0.1056732307759217,0.3811790194467627,9.955600708364676,8.266482016368546,0.6466153448220521,4.418186006941159,26.48301232004859,84.13609717346976,0.0747186033501853,18.66029199440776,0,0,0,Near Suitable
32,18,7.391276472879618,25.440508513643167,25.368546672667616,0.0514554979532008,2.2832576777650133,7.835955093192648,0.1429583094597569,0.2666779358693867,9.057333795768264,7.028815747071274,0.4788110009221149,2.2726907659937057,28.762276451537137,53.399464530434784,0.4082834633878076,22.33049364869313,0,0,0,Near Suitable
37,32,9.47907298685941,34.24826318667813,12.033370386806864,0.0590654755512599,1.5500983551518632,8.110559679032285,0.0684219899296359,0.2541684398919515,6.598955961264567,6.372061906002386,0.8024834142198409,1.595427215799761,25.99817815064516,53.63843271374428,0.2975904847291422,23.443181623744927,0,0,0,Near Suitable
34,22,6.6110775172231415,17.614632344700844,27.56098845262411,0.0235991499701261,0.4706543486451099,7.874660524768053,0.0936860036557126,0.3136988442881532,5.18405150003052,5.736997897977734,0.8056972621213567,4.172683279976166,26.311233648979627,90.14522386131212,0.3827174903932326,17.98353345568436,1,0,0,Near Suitable
32,28,5.626167852164135,17.37422317918459,17.83926881994816,0.0413040722551506,1.7884886015275003,8.377317525766795,0.0892382100932721,0.4367722697917013,4.91509048111828,5.425790355332431,2.6446896681356145,3.401822749100581,31.240774328121056,36.72026464594859,0.0991215420942778,18.754766367678343,0,0,0,Near Suitable
34,19,5.569783173571586,36.83928392732904,5.908768286074403,0.055830774394891,0.1997693045150289,8.311766522030576,0.0625524181227875,0.1246226710399997,3.993395977938932,5.798594567824092,2.3821861082576863,4.787085925744083,30.71774018524708,50.57161626754891,0.4327720167230762,22.50739633522189,0,0,0,Near Suitable
32,20,7.430077514887699,10.013283443116237,18.141228251617108,0.0387842847048297,1.941296217341457,8.032574775121475,0.1313615725980719,0.362166278721142,7.750465879593317,5.239498506885543,1.4392389486568975,1.312198113599568,28.61865543434925,70.28083028596768,0.2540927342449378,19.841426641064512,0,0,0,Near Suitable
26,22,7.603840709171063,14.614210739248232,23.8821581367811,0.0182755688450721,1.099832324009635,8.361095143425974,0.1028226607727156,0.4119841842161572,9.331377513340268,7.195806965431308,2.533365346091106,2.6957490235743258,29.70237572319453,46.926829614817656,0.3474778752270986,21.06146563448857,0,0,0,Near Suitable
31,26,5.218678129399848,24.84025568773849,2.4691765257867075,0.0254356150995653,2.459465558765332,7.863655067767746,0.1405850192098795,0.2169767218358063,8.313950314817042,7.267783429918619,1.938688138554597,3.752441597002607,25.71974156663377,93.76372105195004,0.1801990710406084,17.445484099155664,1,0,0,Near Suitable
27,19,5.554039810899035,25.381607434378843,21.01757623363274,0.0230173055290192,2.173363188300154,8.202267999169505,0.1338549207024792,0.4193091986185222,4.86806104956267,6.592839856471981,2.546591543932643,4.838878756533359,30.2805353942876,76.34124693077297,0.2467865049935771,22.64032317856419,0,0,0,Near Suitable
38,20,5.475058494961523,29.06330936978568,13.781313649445922,0.0246928340710361,2.739628299403269,8.151362500703705,0.0911148932340138,0.240920941750704,9.971604040800711,5.153702582556234,0.3833393121931173,3.091833110272909,25.196711785323508,89.80027809869874,0.0430756021474698,8.393739645807093,0,0,0,Near Suitable
36,29,6.8799644497065575,12.721651067047931,18.84710059251229,0.0282643005755117,0.5478056968637177,8.154811022431925,0.07365679252111,0.2195790912319121,8.298002421354903,6.606762274246457,1.88620282055134,1.9592466822755248,31.857297223692587,69.900074990987,0.1164106128186567,20.498042047010504,0,0,0,Near Suitable
27,34,7.7504597022907795,10.978538450246996,28.23905045775096,0.0778731157233036,1.917634506309944,8.23151981735746,0.1229993224644963,0.323929915553116,5.2699282940649805,8.196293677944784,1.3606021387243994,4.567471935004324,31.86274063552485,68.25884260783891,0.2366657614582291,24.754380708249197,0,0,0,Near Suitable
22,31,5.818419007326508,23.33096047724544,8.993620548502554,0.0589717573116469,1.966787438342343,8.108671460640924,0.1180237753843783,0.1330668151946169,7.444830960953227,7.200154963994416,1.627568772047134,4.145187540344217,25.1786669118998,45.53712689753898,0.1761911396107389,17.038743449124468,1,0,0,Near Suitable
26,26,7.480239193399432,21.589695192293977,27.986851394274023,0.0452582026529767,0.6009945931140087,8.104505456681599,0.0533323199439508,0.4968967659444488,6.983783101504765,7.700186489159679,2.912684891457113,2.913963439580874,25.94821030436465,29.393705974868624,0.1465604786083845,26.232696520699182,0,0,0,Near Suitable
28,30,8.357274674473217,35.418150031655784,8.69599127216665,0.0534168947988238,2.88134430261897,8.059151118687497,0.1145759177938032,0.3102317496248967,9.231840072446726,6.972973983733789,1.1585101371927833,4.209673148714813,30.535283856719047,74.30875313050046,0.2520734715047657,10.762397424644526,1,0,0,Near Suitable
31,26,9.39634329998919,36.32066836615781,23.66001884846017,0.043471124648909,2.180381044782623,8.213894215738582,0.1336552391169613,0.1576671263272198,7.887215886948199,5.417891943263745,2.866978748866968,1.5066338636730467,27.880648536039548,41.94694278875396,0.1336228787380471,18.517023566689755,0,0,0,Near Suitable
21,28,6.292158101459091,39.23116716037772,3.233130622877003,0.0637578984643282,2.0265841631564787,8.161464665916865,0.1012300360915466,0.4681089475209631,8.708007923545168,6.797183283585018,2.716803563640001,2.3858052293722416,29.2058969810614,90.34098880104116,0.2063402714804632,18.316989908724764,1,0,0,Near Suitable
27,28,7.789066127555349,14.445337846898363,3.3100036592095186,0.0678158643378342,1.362348900144139,8.02217583986479,0.0909389131183418,0.2816911295227476,5.20257185989824,6.645020751641316,1.916703167861523,4.40414775414009,30.700061635432867,29.16455928691085,0.4688636312740015,19.697453530060635,0,0,0,Near Suitable
22,23,5.9029729908765045,30.38649781401725,10.95025754817775,0.0587592981500832,1.6229462929237224,7.935690959881271,0.0789880679533859,0.1955063576015893,4.931948633289307,6.841348926410941,2.501009542070385,4.726432381863695,30.27107140481338,45.1516939833222,0.20220845142617,22.292542109081705,0,0,0,Near Suitable
20,27,5.269291034990131,16.746706504477373,14.268948066657948,0.0746851092191978,0.6789235422137608,8.323698140491992,0.0514515094527608,0.434225919428494,6.476598735646987,5.464069548492013,2.151618896025414,4.890313670637903,31.3961497257696,38.6268889985317,0.2251148956878086,9.888987512309232,0,0,0,Near Suitable
22,21,6.600299162604918,22.94141946322224,27.179290049891307,0.067422686170304,2.276578074885839,8.288739127268101,0.1074839037859874,0.413567833947016,7.324075270057707,7.691671297147906,1.4904938304539022,4.124467384836056,30.830312059772176,23.59991663783021,0.4005608127690924,23.67314877609873,0,0,0,Near Suitable
24,26,8.765936679567014,31.574796908337067,28.943320505056388,0.0493304652866663,2.264617507028562,7.940353692467631,0.0902274767431433,0.4296719998501433,9.826603811560378,6.729789438420855,1.7953642427099592,1.5588097131676086,26.777142838139586,36.0746126314782,0.0558827804492537,18.209225293038955,1,0,0,Near Suitable
34,23,6.346656491510125,26.8997392609914,14.435226901897304,0.0569984250850615,0.5220001711235324,7.920379254087944,0.0874649219014828,0.3894437751031806,7.82708948880586,8.267070292518333,2.9671590751228027,4.4124472969468975,27.319077385128,30.949505521769503,0.0993335285608833,22.33438236966944,0,0,0,Near Suitable
33,19,7.697781102477526,22.82505493984335,23.00079553998136,0.0748415793844837,2.6461373092490112,8.229082066086706,0.0682935321284212,0.4330732894480205,7.149988259543386,5.785148800572305,1.8457646044769087,2.599840293529896,28.502962705427738,93.12342674151948,0.4871817298378552,20.571225356637903,0,0,0,Near Suitable
22,34,8.639735883653715,19.790152927959618,16.886508665405522,0.053341763097014,0.8806502444725852,7.988971237151255,0.0930055345191274,0.1803315000699683,4.6807394741467405,5.820220373675343,2.3782914866540668,3.919645255169456,25.09989794194552,76.69709240885163,0.2578994965807403,16.468636166735568,1,0,0,Near Suitable
33,29,5.459354438550223,22.903086295894003,8.074774884188626,0.0486355452742326,0.6158637703300489,7.958385311825898,0.10997044134081,0.354956999174054,8.147583203676941,6.888791354472701,2.1774702598307263,2.7020229313587545,27.257088895716453,11.992595773048423,0.4545479350509224,18.387611343410175,1,0,0,Near Suitable
32,30,8.790925055382687,36.66662272010889,8.162482952398824,0.0753069637869759,2.2428983205134694,8.086970200506626,0.0515447427733078,0.1615303698029644,5.970428827891812,5.990475548795622,0.5482356192846601,3.214235175349042,26.407547314557103,84.0151983651654,0.2153386153449167,18.489863251834144,1,0,0,Near Suitable
38,24,8.717118930383046,26.33517307147684,16.511732940534095,0.0510558246726214,0.1845926876431555,7.908382018764789,0.0935734356843307,0.4173746327549447,5.34699764086278,8.334158526175095,2.670690533052046,4.62906285125927,31.35072948352849,47.19004097425941,0.3444134257341658,27.83768753808088,0,0,0,Near Suitable
26,27,8.059702526686655,16.133826581641355,21.883213457443823,0.0468257762892182,1.6695908218581077,8.091378440419275,0.0724273418241905,0.465971974651713,8.228510780374076,6.620408508188483,0.897411162713552,3.4983409806046994,26.84776715714915,11.28616930366303,0.1831651931697507,15.123540428754966,1,0,0,Near Suitable
24,19,7.88586391643775,10.984288723858253,9.34560306986648,0.0429915792201884,2.744010760190734,7.845073746092705,0.0593821872395443,0.4753446401184069,6.501356325474469,7.223361950733994,0.1176416016533819,4.466432915716636,28.550909910962684,35.33913405336371,0.1969894261949086,21.6138526286882,0,0,0,Near Suitable
26,28,9.38569220755702,29.08127406339905,10.765404061768113,0.0430760809973709,2.13603944396504,8.121396037036867,0.101258390313251,0.4656625846614005,9.71511405325808,6.62062482834466,1.4667827650938738,4.178917362945114,29.65522233191492,16.632212713339126,0.15108891180483,8.495757855172815,0,0,0,Near Suitable
32,18,7.169002561273858,20.93062715284696,25.421957737304936,0.0364757160670341,1.5714303187469556,8.312673049911242,0.1064194791798745,0.3185684049440411,3.737792793208651,5.842316762019774,0.4447262062347691,4.850962344227379,30.502003444541568,94.7283035351745,0.1499001198823839,22.913649098681965,0,0,0,Near Suitable
32,28,8.70856030756465,12.851591365980784,10.864429277442232,0.0388656541092276,2.619981404560599,8.305190116834936,0.1444967063640076,0.2715356061189563,3.443099807741703,5.937795395232158,1.381695915945631,4.004316775609745,25.27010340565725,35.09498555360351,0.0751719702839523,23.088056896383552,0,0,0,Near Suitable
21,24,5.969769336338874,31.8024767250459,10.815123221846168,0.0697558184258778,1.8229955352848988,8.106409790668309,0.1325530823346749,0.2581920112126628,3.602806811587248,5.70080945169616,1.1151128140192637,3.2466888283982303,26.770723461203403,60.81143127464002,0.2854114090288401,24.994055767025134,0,0,0,Near Suitable
29,25,9.399082429709694,33.21718665311995,3.20546727603872,0.0607700959048188,2.185971766172829,8.086228935107613,0.0775236105931122,0.1698600261821472,9.924255240670544,7.762672061754888,1.3877870251195406,2.645938848476634,29.78352556411354,16.665083604733283,0.3004053355654124,21.001335497167084,0,0,0,Near Suitable
32,20,8.287801563890115,20.578078177865745,23.86698818204419,0.0352275828037877,1.8943662491270583,8.300939657018635,0.0575202028762802,0.4395165011103362,8.413979334766086,8.371148984455717,0.2865387219765284,3.860405355049868,30.069685507693887,53.35812182104088,0.2482414617993487,25.84416786903553,0,0,0,Near Suitable
25,19,6.554644650037771,34.7436356883336,13.150378230824328,0.0160949843904115,0.3368713181124265,8.25353182774069,0.1207783978362482,0.2192779511502395,7.986214562035003,6.926157790786298,2.407527194747313,2.948061566801092,31.26782607190779,90.61691006118814,0.3720001817916821,23.6739324873891,0,0,0,Near Suitable
31,32,8.711740252862546,25.4697821756936,14.429307304957526,0.0241504579457689,0.7314022065168164,8.090041341913803,0.0983011855548378,0.339425740063324,8.35248500706204,7.125567172553751,0.7983301852483952,2.701338383761811,30.32477759477327,26.935443626151148,0.3712519064908009,18.495826740585223,0,0,0,Near Suitable
31,22,9.07559192240184,23.898809598183902,27.020648420603685,0.0481843238346385,0.8259867754060195,7.866981557637636,0.1396504250958994,0.3011372247996347,9.75138298974994,6.21099028188493,1.4355292602954912,2.702001794987884,25.3377088619558,39.80698949370195,0.2195374611268204,13.365439008115846,1,0,0,Near Suitable
39,18,8.074891201705661,11.362098444060775,20.42553954811418,0.0244939958368123,2.51200143078476,7.869241775588645,0.1482680048722434,0.1207528310375968,6.586213510025628,6.978472060440129,1.4938001274882675,4.487505521595418,27.60136107250437,45.650976854648746,0.0709759972728626,21.40293457235914,0,0,0,Near Suitable
30,21,8.439420549399575,18.700875809467178,2.225654893579354,0.0480781177899477,1.4432783652958694,8.280923676431446,0.0899109350574729,0.4768934877964664,3.761951019222885,5.527931992049629,1.7260640435388228,2.5809026028898656,26.911163462264856,62.75986403745207,0.2697856371858904,27.4475653315711,0,0,0,Near Suitable
39,34,9.24023895565386,25.96065036952756,23.5075889946647,0.0271885438161143,2.706136334502725,8.315304950048557,0.1281687097766397,0.2354106538907343,5.788555988597171,7.152777486737612,1.6275619378343251,4.442755402295958,28.646891797558805,41.31557752878932,0.1911801407472501,19.38301522519211,0,0,0,Near Suitable
25,19,8.793381950555023,16.01680753218949,9.682768945672448,0.0507094943106592,0.6267311234485834,7.964449917384598,0.0792303046554837,0.3749497670791191,9.2821741700316,7.590342355207229,2.2184446236926627,4.163282627258308,28.61430105756049,59.06561565093579,0.3166270133901598,17.894015225863058,1,0,0,Near Suitable
24,25,9.209851857483542,23.12445779824629,26.761944212761097,0.0410639937364571,1.458071715223517,8.342001603913623,0.1305675379042704,0.2712493471273499,4.960714240559767,5.720072180203227,1.302816641233978,2.303376363299711,29.96927276209857,20.324108996846487,0.4789183329580522,25.377325866805243,0,0,0,Near Suitable
29,28,5.623570284556952,15.73356128488008,21.95968788410674,0.0713629678911124,2.804546401760567,8.356202496060845,0.0932213187585023,0.4220059520472281,8.03385058679639,6.175690915886019,2.663287488869204,2.609091255561846,25.34341197622385,93.07007554508952,0.1765229304234053,16.996857029901893,1,0,0,Near Suitable
31,25,6.926879415236809,19.30253615028265,21.50746312022896,0.0610208863141838,0.4631670743233655,8.18907294850886,0.1179725796001758,0.1078090282791976,5.772321012705322,6.015651698680113,1.8857513126231915,4.058650220916979,25.75969453390522,39.325189555373086,0.2964008557035911,18.5161852243891,0,0,0,Near Suitable
36,20,5.6891144957961775,32.77206817775127,26.001366397668484,0.0723165635257039,1.140391709861694,8.118720628091758,0.0972825624896302,0.341549564730476,4.937062682482121,5.325959909237106,1.74453191466324,3.128679843424724,27.65386737493656,39.13445924404904,0.0618941047256411,21.572752175752008,0,0,0,Near Suitable
39,29,5.009399417624553,36.881223989716574,14.336058784344605,0.010268600185546,2.173205470424137,8.287307752375652,0.0608077493666388,0.1441934511872259,4.437086658348614,6.860494396591118,2.2297125599293564,3.7250225207474994,26.49109158822803,70.64327311873126,0.3135976791091171,26.438401749868305,0,0,0,Near Suitable
22,29,5.906596399627526,13.76069427377157,14.72328832543868,0.0138158349206478,2.897015852569177,8.326708386609939,0.0816004722866393,0.300909945838155,7.095536084885042,6.924075119201847,0.3969610144084035,1.994054836886044,29.38254103739292,32.41691489544326,0.2796294079509972,25.480369571436608,0,0,0,Near Suitable
36,22,6.938367973751971,20.108941771523696,23.84529951752386,0.0319830664842902,0.9393654672870636,8.129657167373109,0.081410981908937,0.388595669252669,3.8744407946974233,6.657791740141918,2.238214294057981,3.452964823197353,27.910568075586983,61.46553608708875,0.1550710805570156,29.187442110598813,0,0,0,Near Suitable
24,29,7.011635623432779,39.98631756157283,29.9334390230388,0.0449439262788932,1.4909127805589284,8.193707421733613,0.1133464119235772,0.1023712861347512,6.631497409642856,5.426855439975075,1.4062788867352063,2.601575417534609,31.753267729822813,11.648548649415254,0.1509957911501851,16.956426125172094,1,0,0,Near Suitable
36,27,8.61702382806143,32.874486534266595,14.067549253783016,0.0160976502623003,1.2967669202995329,8.233189888170987,0.0595040240651619,0.2427599548699019,8.211226576176825,5.920343633680007,1.8214783280512137,2.2999675810543536,30.21242010697834,32.487049914475094,0.4946322529046644,17.207092897876326,1,0,0,Near Suitable
21,34,5.520686789601437,26.27413010387968,10.525790916970625,0.044116910917043,0.3913268940748085,8.317125089409485,0.0594953647418331,0.1433157425931667,4.490713943435332,6.023923035371989,1.6022067755500948,3.2599998847276628,25.16826989134101,58.20485496099884,0.0333984511284143,21.70986388252107,0,0,0,Near Suitable
21,32,6.127193777318469,14.488043485808577,7.546674468168108,0.0583991240259206,1.5765581001315476,8.192446531773449,0.1228183357188482,0.2683508998972824,6.542215651455026,5.128072213277804,2.255799578429285,4.5258991067850864,29.55226326182184,62.37643186172732,0.151287299619396,7.165201418474064,0,0,0,Near Suitable
20,33,5.2640198023426406,22.4340914661803,26.83934088226356,0.0536968515898262,1.280005451032821,7.895354860106503,0.1477422947713748,0.142920484148269,9.185153365321256,7.338488035653414,2.0896121507258867,3.2133346896910817,29.8750954632629,44.74279441235973,0.0802161880770193,14.806581849427763,1,0,0,Near Suitable
20,25,7.432988311218765,32.61489101707656,13.755763535216891,0.0680569605099662,0.7400273168774718,7.832075227562891,0.0537352936435555,0.182419424085156,9.621323424786931,6.683373553546673,1.3760183239381227,1.2954816716298705,27.16845696653457,93.39210254288132,0.0760747176341746,20.246154049487785,0,0,0,Near Suitable
31,33,5.11466405634021,25.527889039465663,23.73613337044653,0.048749097286365,2.4215547048675683,8.141600779144335,0.0851378966758108,0.1251570489809947,6.959183614082782,7.365720635596043,1.6019307658568296,3.4868687408153702,29.33787098783008,85.01248915120435,0.1962572608485364,20.934699222209083,0,0,0,Near Suitable
23,25,8.18245325524577,28.853021422569967,17.831759093016785,0.0401600792767589,1.9422684633413343,8.254313471809182,0.1388842511738531,0.2465827683012765,8.591843113256523,6.92296364963889,2.6821564883336007,3.1207742180018934,31.42055081599525,42.04953095670635,0.3551027871670067,18.83099359203324,0,0,0,Near Suitable
30,29,5.7449986807462174,24.456024378238496,14.383063742547655,0.0318534318650471,0.2205235599895498,7.98338909810171,0.0548324408855396,0.402316497154121,7.416810210858917,5.011850882241587,2.75608284073644,4.605858304578829,30.46697186719721,31.699940291669662,0.3736886994068631,4.455589604634838,0,0,0,Near Suitable
36,32,8.477078241640266,20.85130764578742,24.32191003220536,0.0607577811953321,0.6997132605280179,8.15578962058046,0.1063255843825683,0.4857533675136151,3.5913388761221343,5.9712059993051,0.9053753537976604,3.821730782789611,26.703120134412224,30.0152291960829,0.3471400735092239,20.78646418541789,0,0,0,Near Suitable
